2025-07-26 13:36:49,631 - CRITICAL - Log 141 - Episode 10 - PID: 43103 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:49,923 - CRITICAL - Log 142 - Episode 10 - PID: 43112 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:49,996 - CRITICAL - Log 143 - Episode 10 - PID: 43109 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:51,183 - CRITICAL - Log 144 - Episode 11 - PID: 43106 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:51,763 - CRITICAL - Log 145 - Episode 11 - PID: 43103 - Volume: 156000.0 - Demanda: 300000.0 - epsilon: 0.016929737821997973
2025-07-26 13:36:52,057 - CRITICAL - Log 146 - Episode 11 - PID: 43112 - Volume: 156000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:52,202 - CRITICAL - Log 147 - Episode 11 - PID: 43109 - Volume: 162000.0 - Demanda: 300000.0 - epsilon: 0.015067466661578197
2025-07-26 13:36:53,495 - CRITICAL - Log 148 - Episode 12 - PID: 43106 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:54,041 - CRITICAL - Log 149 - Episode 12 - PID: 43103 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:54,340 - CRITICAL - Log 150 - Episode 12 - PID: 43112 - Volume: 132000.0 - Demanda: 300000.0 - epsilon: 0.026982998299340272
2025-07-26 13:36:54,510 - CRITICAL - Log 151 - Episode 12 - PID: 43109 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:56,625 - CRITICAL - Log 152 - Episode 13 - PID: 43106 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:57,213 - CRITICAL - Log 153 - Episode 13 - PID: 43103 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:57,429 - CRITICAL - Log 154 - Episode 13 - PID: 43109 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:57,502 - CRITICAL - Log 155 - Episode 13 - PID: 43112 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:59,660 - CRITICAL - Log 156 - Episode 14 - PID: 43106 - Volume: 180000.0 - Demanda: 300000.0 - epsilon: 0.015067466661578197
2025-07-26 13:37:00,317 - CRITICAL - Log 157 - Episode 14 - PID: 43103 - Volume: 180000.0 - Demanda: 300000.0 - epsilon: 0.015067466661578197
2025-07-26 13:37:00,389 - CRITICAL - Log 158 - Episode 14 - PID: 43109 - Volume: 192000.0 - Demanda: 300000.0 - epsilon: 0.01193494034263609
2025-07-26 13:37:00,420 - CRITICAL - Log 159 - Episode 14 - PID: 43112 - Volume: 168000.0 - Demanda: 300000.0 - epsilon: 0.015067466661578197
2025-07-26 13:37:02,041 - CRITICAL - Log 160 - Episode 15 - PID: 43106 - Volume: 132000.0 - Demanda: 300000.0 - epsilon: 0.026982998299340272
2025-07-26 13:37:02,808 - CRITICAL - Log 161 - Episode 15 - PID: 43103 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:37:02,828 - CRITICAL - Log 162 - Episode 15 - PID: 43112 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:37:02,847 - CRITICAL - Log 163 - Episode 15 - PID: 43109 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:37:04,479 - CRITICAL - Log 164 - Episode 16 - PID: 43106 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:37:05,283 - CRITICAL - Log 165 - Episode 16 - PID: 43112 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:37:05,306 - CRITICAL - Log 166 - Episode 16 - PID: 43103 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:37:05,345 - CRITICAL - Log 167 - Episode 16 - PID: 43109 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:37:06,936 - CRITICAL - Log 168 - Episode 17 - PID: 43106 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:37:07,803 - CRITICAL - Log 169 - Episode 17 - PID: 43112 - Volume: 132000.0 - Demanda: 300000.0 - epsilon: 0.026982998299340272
